stock_owner,trade_date,moneyness_bucket,bucket_turnover,bucket_volume,bucket_contracts,bucket_oi_sum,bucket_avg_iv,bucket_avg_delta,bucket_avg_churn,bucket_max_churn,bucket_avg_notional_churn,bucket_max_notional_churn,bucket_delta_flow,bucket_vega_flow,day_total_turnover,bucket_turnover_share
US.ARES,2026-05-09,DEEP_OTM,414236.0,1609,1,312,42.293,0.211664847,5.157051282051282,5.157051282051282,0.10516273165778116,0.10516273165778116,87679.19956189199,66276.843295732,414236.0,1.0
US.ARM,2026-05-09,ATM,13426397.0,15140,18,20914,72.94466666666666,0.24919193094444447,1.8297790695336766,10.615023474178404,0.08091652817898076,0.3102159950214093,6060688.512427377,2131934.333147642,23451931.0,0.5725070997351988
US.ARM,2026-05-09,DEEP_ITM,1350071.0,437,2,606,74.096,0.7597346684999999,2.4334521687462867,4.444444444444445,0.29925633559717946,0.5280275915245672,1028026.441131345,251324.51259725,23451931.0,0.05756758366720421
US.ARM,2026-05-09,DEEP_OTM,8675463.0,13732,11,25176,73.55354545454544,0.11225429718181817,0.7047597745377951,2.128712871287129,0.028101866084923474,0.07895078724107685,2687648.145299591,2341824.209085766,23451931.0,0.36992531659759703
US.ARWR,2026-05-09,ATM,367456.0,436,1,1819,63.103,0.619215519,0.23969213853765806,0.23969213853765806,0.027790603321915512,0.027790603321915512,227534.45774966403,34102.20788816,367456.0,1.0
US.ASML,2026-05-09,ATM,14912610.0,4130,10,5623,50.3977,0.4308476366,4.729931969062993,30.4,0.09323529879204312,0.4733005866760468,8600206.124801915,11580400.357453555,15547178.0,0.9591843613033825
US.ASML,2026-05-09,DEEP_OTM,634568.0,482,2,857,54.091499999999996,-0.12118545900000001,1.4190404984423677,2.560747663551402,0.010209942806257111,0.017618949275868535,76318.37529135201,467840.37406118796,15547178.0,0.04081563869661748
US.AVGO,2026-05-09,ATM,88907767.0,81555,74,146253,45.989472972972976,0.33702496812162164,2.6523726066064683,56.232283464566926,0.05931387914961456,0.8395581395348837,45860839.3779772,38399121.345828496,114022500.0,0.7797387971672257
US.AVGO,2026-05-09,DEEP_ITM,10186369.0,1487,4,10786,42.2605,0.6739999329999999,66.2729533135219,248.0,440940.7236469645,1763760.0,7484830.796050569,1911307.187636913,114022500.0,0.0893364818347256
US.AVGO,2026-05-09,DEEP_OTM,14928364.0,13983,20,62843,52.81165,-0.031223856699999997,0.3231311343924752,0.9,0.012804970746203551,0.07781461374807425,3496623.737502577,9334130.140214257,114022500.0,0.13092472099804864
