stock_owner,trade_date,moneyness_bucket,bucket_turnover,bucket_volume,bucket_contracts,bucket_oi_sum,bucket_avg_iv,bucket_avg_delta,bucket_avg_churn,bucket_max_churn,bucket_avg_notional_churn,bucket_max_notional_churn,bucket_delta_flow,bucket_vega_flow,day_total_turnover,bucket_turnover_share
US.AXP,2026-05-09,ATM,845349.0,2314,2,469,26.755000000000003,0.40375328099999996,8.032089552238805,15.261194029850746,0.07281478567356868,0.1096362946839073,332878.547643002,280941.862586808,845349.0,1.0
US.BA,2026-05-09,ATM,15479502.0,29448,20,100020,33.88965,0.50166952535,0.407959416795621,1.7233160621761658,0.012091961341433621,0.039648461847445186,7715196.016435991,3937143.7992616547,19432812.0,0.7965652114578168
US.BA,2026-05-09,DEEP_ITM,2991640.0,1535,3,7947,41.556666666666665,0.8710549240000001,2.5509003363703213,7.503597122302159,0.1908288384634633,0.5574696966390488,2613462.90714649,322064.961782396,19432812.0,0.15394786920184275
US.BA,2026-05-09,DEEP_OTM,961670.0,2272,3,6890,31.977999999999998,0.25361923933333336,0.4816051435049256,0.6561360874848117,0.01037614139686681,0.015616700677890165,245377.57278213,319394.81928771397,19432812.0,0.04948691934034045
US.BABA,2026-05-09,ATM,10230423.0,18071,11,100779,59.32145454545454,0.5176435043636364,0.42859219877547244,1.6774193548387097,0.016396826097245052,0.05395527492825655,5119498.14102176,1043666.333686744,16223029.0,0.6306111515919746
US.BABA,2026-05-09,DEEP_OTM,5992606.0,17791,9,111160,54.242777777777775,0.27995441388888886,0.251757041376391,0.6195716835217132,0.0064089734135580854,0.013017154286643363,1658758.1121451668,790521.218879733,16223029.0,0.3693888484080254
US.BAC,2026-05-09,ATM,1828025.0,20532,3,52325,24.547666666666668,0.3556896643333333,1.283243494603047,3.36468015308912,0.014261553015810393,0.024751403869254295,691701.743082923,117158.97215143901,8072886.0,0.2264400859865976
US.BAC,2026-05-09,DEEP_ITM,6244861.0,5679,3,18041,11.248333333333333,0.29165244966666665,0.7831585053590798,1.6459016393442623,0.17176351315693825,0.3599014029157388,1971207.160794382,143605.445085968,8072886.0,0.7735599140134024
US.BIDU,2026-05-09,ATM,7022275.0,11933,6,23557,59.94233333333333,0.48777176650000004,0.6041984496633074,1.60719131614654,0.02911858211526293,0.08192791484028687,3547099.511415613,681805.378045579,7431197.0,0.9449722568248426
US.BIDU,2026-05-09,DEEP_OTM,408922.0,753,1,3132,61.548,0.312716501,0.24042145593869732,0.24042145593869732,0.009256474996185786,0.009256474996185786,127876.65702192199,68448.20227868001,7431197.0,0.05502774317515738
US.BIIB,2026-05-09,DEEP_ITM,3314297.0,1064,2,570,19.51,0.46966509,7.5,14.0,1.2406863792979477,2.325434288745902,1605737.976201,133073.4617832,3314297.0,1.0
US.BLK,2026-05-09,ATM,1941894.0,422,2,279,25.825,0.7533061335,7.764690026954177,14.714285714285714,0.3927581458910687,0.7580134346263602,1438284.087141094,1794330.8090331082,1941894.0,1.0
US.BRK.B,2026-05-09,ATM,1562306.0,4934,4,19082,14.88475,0.38990894025,1.303255640007873,4.529239766081871,0.006261421253298758,0.018577455952357255,642955.082487053,431872.579472034,1562306.0,1.0
US.BSX,2026-05-09,DEEP_OTM,5534589.0,77067,2,3075,39.972,0.12759418449999999,45.3620354753083,75.64891518737673,0.35174216152523063,0.37859947751687756,900854.913257742,435162.14885960397,5534589.0,1.0
US.BWA,2026-05-09,ATM,390807.0,2217,1,11780,32.435,0.699426004,0.18820033955857385,0.18820033955857385,0.005410219649875905,0.005410219649875905,273340.578345228,11540.898850194,390807.0,1.0
