stock_owner,trade_date,turnover_sum,turnover_max,volume_sum,volume_max,option_open_interest_sum,option_open_interest_mean,option_implied_volatility_mean,option_delta_mean,market_val_last,cf_log_turnover_sum,cf_log_turnover_mean,cf_churn_mean,cf_churn_max,cf_notional_churn_mean,cf_notional_churn_max,cf_delta_flow_sum,cf_vega_flow_sum,cf_gamma_flow_sum,cf_iv_level_mean,cf_volume_oi_ratio_mean,cf_volume_oi_ratio_max,cf_turnover_per_contract_mean,cf_turnover_per_contract_max,cf_intraday_range_mean,cf_intraday_range_max,cf_theta_vega_ratio_mean,cf_dte_weight_mean,cf_market_val_log_last,contracts
US.MSFT,2026-05-08,359956303.0,62556708.0,538302,55281,605607,6117.242424242424,29.714747474747476,0.4257090684444445,3126776735607.68,1420.8532395569803,14.352052924817983,5.507296358571214,327.890243902439,0.09018819357130756,3.9323270976699125,157201347.23199192,188034302.54198438,4963678.297703386,29.714747474747476,5.507296358571214,327.890243902439,1341.8742946239172,10479.474418604652,1.5337164902877214,11.176470588235293,3.7187445025399346,0.11675613876534804,28.771023792945307,99
US.MSTR,2026-05-08,60502239.0,9530040.0,134433,12978,315975,11702.777777777777,71.47748148148149,0.47461172751851854,63024545300.48,385.3146077944175,14.27091139979324,1.2967783241528619,12.98331346841478,0.03477916856628143,0.35299673077167787,35309363.28568703,5480540.01863681,1457020.579189341,71.47748148148149,1.2967783241528619,12.98331346841478,1019.3236217690052,3958.891891891892,0.3867529044957083,0.6361564755032283,15.456266055627331,0.20893070898584998,24.86679009542047,27
US.MTSI,2026-05-08,9089962.0,7212482.0,1321,1052,4027,2013.5,71.1505,0.7186617795000001,25839373305.9,30.236765375505655,15.118382687752828,0.31055124500750975,0.3443535188216039,0.06230501482105669,0.06853653163043659,6377435.809443409,5838804.411456664,23859.570319128,71.1505,0.31055124500750975,0.3443535188216039,6917.72551839654,6979.479553903346,0.18878695358983838,0.316562769596511,0.3639258196964342,0.009345794392523364,23.97516526273776,2
US.MU,2026-05-08,650775779.0,37927878.0,282365,39264,255639,1839.1294964028777,86.03753237410072,0.46038521108633096,729046231949.97,2067.42035854608,14.873527759324316,5.968978601800418,418.0,19253.230560490298,2676177.0,324828517.9852795,331299943.97438115,3117073.935918244,86.03753237410072,5.968978601800418,418.0,5166.632871430281,25719.509615384617,0.5966201058815189,1.3085459629500171,16.245588032804772,0.18794638501609004,27.3150029852583,139
US.NEM,2026-05-08,1778463.0,1778463.0,2187,2187,2213,2213.0,44.709,0.440952408,121156563186.36,14.391260628389002,14.391260628389002,0.9882512426570267,0.9882512426570267,0.07081183103376236,0.07081183103376236,784217.542388904,351006.234394905,31376.156443344,44.709,0.9882512426570267,0.9882512426570267,813.1975308641976,813.1975308641976,0.345514950166113,0.345514950166113,0.33831229443061916,0.013888888888888888,25.52034945680151,1
US.NFLX,2026-05-08,14230809.0,5797574.0,108652,27881,152297,13845.181818181818,41.11463636363636,0.4074927456363637,371602970096.0,151.50646223813678,13.773314748921525,1.2790506383376525,3.7142857142857144,0.11079740226125642,1.097132739781465,4832035.311901081,1228909.602602413,1006822.966112064,41.11463636363636,1.2790506383376525,3.7142857142857144,402.05191621493617,2606.7451923076924,0.5205677097994946,1.3134328358208953,7.1332423657210455,0.18266972046041816,26.641091836580202,11
US.NKE,2026-05-08,503058.0,503058.0,2880,2880,12572,12572.0,32.008,0.488494222,65766193135.53,13.128462738425876,13.128462738425876,0.2290804963410754,0.2290804963410754,0.009010168531263974,0.009010168531263974,245740.92633087598,30187.782655074,41648.522954484,32.008,0.2290804963410754,0.2290804963410754,174.67291666666668,174.67291666666668,0.1853035143769967,0.1853035143769967,0.4173927173348106,0.023255813953488372,24.90937176112682,1
US.NOW,2026-05-08,24119026.0,4451913.0,73364,23707,82902,5181.375,66.9315,0.483148871375,96520115720.0,223.8089452938203,13.988059080863769,6.2082984059883595,51.833333333333336,1.5280761219387067,14.066371051038216,11574525.731681364,2798292.294011122,736638.342431759,66.9315,6.2082984059883595,51.833333333333336,803.6371334799084,2623.3175355450235,1.3186394024922155,4.981549815498155,19.321396290347003,0.21472875763722862,25.293017276635386,16
US.NTNX,2026-05-08,605828.0,605828.0,13293,13293,1094,1094.0,61.857,0.19129047,12371194333.98,13.314353047013865,13.314353047013865,12.150822669104205,12.150822669104205,0.12056897647680219,0.12056897647680219,115889.12285916,11218.358801372,39269.889702288,61.857,12.150822669104205,12.150822669104205,45.57496426690739,45.57496426690739,4.299999999999999,4.299999999999999,3.926868616915367,0.1111111111111111,23.23863656961812,1
US.NVDA,2026-05-08,1111487886.0,65249785.0,2586047,315059,3390426,17123.363636363636,46.76061616161616,0.5325292812272727,5139377100000.0,2923.245532040621,14.76386632343748,9.624980895226779,1096.0,9419.58670509527,664329.0,614283567.2045147,172767442.5578523,31189168.084122006,46.76061616161616,9.624980895226779,1096.0,1513.0946452719934,6399.805825242718,0.6202144924186107,3.8095238095238098,3.871897269772398,0.08356176778080657,29.26795300128168,198
